Date,open,high,low,close,spread
2021-12-01 00:00:00+00:00,1.3295801,1.330155,1.3294549,1.3299651,9.65211e-05
2021-12-01 01:00:00+00:00,1.3299501,1.330145,1.32882,1.329345,9.336036e-05
2021-12-01 02:00:00+00:00,1.329355,1.3304999,1.3292651,1.33037,8.81643e-05
2021-12-01 03:00:00+00:00,1.33037,1.3315451,1.330035,1.331315,9.023749e-05
2021-12-01 04:00:00+00:00,1.331325,1.3322849,1.3308151,1.3322151,9.326872e-05
2021-12-01 05:00:00+00:00,1.3322101,1.332695,1.3319249,1.33265,8.8683046e-05
2021-12-01 06:00:00+00:00,1.3326449,1.3331251,1.3321099,1.332835,8.590382e-05
2021-12-01 07:00:00+00:00,1.33284,1.333235,1.33113,1.33179,8.531022e-05
2021-12-01 08:00:00+00:00,1.33178,1.33225,1.32863,1.3287799,8.3275634e-05
2021-12-01 09:00:00+00:00,1.3287699,1.3326449,1.32761,1.3311551,8.0222264e-05
2021-12-01 10:00:00+00:00,1.3311701,1.3329749,1.3301351,1.3317449,7.565967e-05
2021-12-01 11:00:00+00:00,1.3317499,1.3329301,1.33121,1.3322351,7.5207645e-05
2021-12-01 12:00:00+00:00,1.3322451,1.3328149,1.3315251,1.3317201,7.524999e-05
2021-12-01 13:00:00+00:00,1.3317349,1.334465,1.330955,1.334355,7.304378e-05
2021-12-01 14:00:00+00:00,1.3343649,1.3346851,1.33323,1.3341551,7.409847e-05
2021-12-01 15:00:00+00:00,1.3341501,1.3351951,1.330755,1.33127,6.968147e-05
2021-12-01 16:00:00+00:00,1.331285,1.3324599,1.3305349,1.3308749,6.974968e-05
2021-12-01 17:00:00+00:00,1.3308649,1.331725,1.3298199,1.33026,7.210369e-05
2021-12-01 18:00:00+00:00,1.33025,1.3307049,1.32815,1.3294449,7.039524e-05
2021-12-01 19:00:00+00:00,1.3294151,1.3294599,1.3278799,1.3278899,7.049758e-05
2021-12-01 20:00:00+00:00,1.327915,1.328285,1.326165,1.3264,7.5742806e-05
2021-12-01 21:00:00+00:00,1.326405,1.3276701,1.32634,1.3276551,0.00013030416
