,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
147,3465,Bull,1.32067,1.3173549,1.3185151,3505,Bear,1.32752,1.3259399,1.32721,3510,Bull,1.32567,1.3240349,1.32516,3613,Bear,1.346165,1.3447249,1.345685,3634,Bull,1.342655,1.3408599,1.34252,3663,Bear,1.35219,1.3492601,1.349885,2021-12-20 17:00:00,2021-12-22 09:00:00,2021-12-22 14:00:00,2021-12-28 21:00:00,2021-12-29 18:00:00,2021-12-30 23:00:00,3665,1.350035,1.34828,1.3486199,2021-12-31 01:00:00
148,3465,Bull,1.32067,1.3173549,1.3185151,3505,Bear,1.32752,1.3259399,1.32721,3510,Bull,1.32567,1.3240349,1.32516,3649,Bear,1.3505249,1.349455,1.35045,3657,Bull,1.34636,1.3454299,1.345945,3663,Bear,1.35219,1.3492601,1.349885,2021-12-20 17:00:00,2021-12-22 09:00:00,2021-12-22 14:00:00,2021-12-30 09:00:00,2021-12-30 17:00:00,2021-12-30 23:00:00,3665,1.350035,1.34828,1.3486199,2021-12-31 01:00:00
149,3465,Bull,1.32067,1.3173549,1.3185151,3543,Bear,1.3438151,1.340575,1.3410101,3572,Bull,1.341635,1.33857,1.34139,3649,Bear,1.3505249,1.349455,1.35045,3657,Bull,1.34636,1.3454299,1.345945,3663,Bear,1.35219,1.3492601,1.349885,2021-12-20 17:00:00,2021-12-23 23:00:00,2021-12-25 04:00:00,2021-12-30 09:00:00,2021-12-30 17:00:00,2021-12-30 23:00:00,3665,1.350035,1.34828,1.3486199,2021-12-31 01:00:00
150,3510,Bull,1.32567,1.3240349,1.32516,3543,Bear,1.3438151,1.340575,1.3410101,3572,Bull,1.341635,1.33857,1.34139,3649,Bear,1.3505249,1.349455,1.35045,3657,Bull,1.34636,1.3454299,1.345945,3663,Bear,1.35219,1.3492601,1.349885,2021-12-22 14:00:00,2021-12-23 23:00:00,2021-12-25 04:00:00,2021-12-30 09:00:00,2021-12-30 17:00:00,2021-12-30 23:00:00,3665,1.350035,1.34828,1.3486199,2021-12-31 01:00:00
151,3558,Bull,1.3409901,1.339045,1.3404,3565,Bear,1.34203,1.3403,1.34041,3572,Bull,1.341635,1.33857,1.34139,3649,Bear,1.3505249,1.349455,1.35045,3657,Bull,1.34636,1.3454299,1.345945,3663,Bear,1.35219,1.3492601,1.349885,2021-12-24 14:00:00,2021-12-24 21:00:00,2021-12-25 04:00:00,2021-12-30 09:00:00,2021-12-30 17:00:00,2021-12-30 23:00:00,3665,1.350035,1.34828,1.3486199,2021-12-31 01:00:00
152,3558,Bull,1.3409901,1.339045,1.3404,3565,Bear,1.34203,1.3403,1.34041,3572,Bull,1.341635,1.33857,1.34139,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3825,Bear,1.3603699,1.35817,1.358235,2021-12-24 14:00:00,2021-12-24 21:00:00,2021-12-25 04:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-10 17:00:00,3827,1.3591399,1.3577499,1.3582499,2022-01-10 19:00:00
153,3572,Bull,1.341635,1.33857,1.34139,3613,Bear,1.346165,1.3447249,1.345685,3634,Bull,1.342655,1.3408599,1.34252,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3825,Bear,1.3603699,1.35817,1.358235,2021-12-25 04:00:00,2021-12-28 21:00:00,2021-12-29 18:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-10 17:00:00,3827,1.3591399,1.3577499,1.3582499,2022-01-10 19:00:00
154,3572,Bull,1.341635,1.33857,1.34139,3613,Bear,1.346165,1.3447249,1.345685,3634,Bull,1.342655,1.3408599,1.34252,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3848,Bear,1.36198,1.359535,1.3610749,2021-12-25 04:00:00,2021-12-28 21:00:00,2021-12-29 18:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-11 16:00:00,3852,1.35938,1.357435,1.3575599,2022-01-11 20:00:00
155,3572,Bull,1.341635,1.33857,1.34139,3613,Bear,1.346165,1.3447249,1.345685,3634,Bull,1.342655,1.3408599,1.34252,3825,Bear,1.3603699,1.35817,1.358235,3831,Bull,1.35675,1.353215,1.356065,3848,Bear,1.36198,1.359535,1.3610749,2021-12-25 04:00:00,2021-12-28 21:00:00,2021-12-29 18:00:00,2022-01-10 17:00:00,2022-01-10 23:00:00,2022-01-11 16:00:00,3852,1.35938,1.357435,1.3575599,2022-01-11 20:00:00
156,3634,Bull,1.342655,1.3408599,1.34252,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3884,Bear,1.371465,1.3705449,1.3710849,2021-12-29 18:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 04:00:00,3886,1.370745,1.370105,1.370535,2022-01-13 06:00:00
